drug1,drug2,cancer,cell line,score,seneitive10,cut4,drug_combination,drug1name,drug2name,depmap_id
19893,63878,Renal Cancer,786-0,-3.333333333,0,0,19893-63878,Fluorouracil,Cytarabine hydrochloride,ACH-000649
19893,63878,Renal Cancer,A-498,0.222222222,0,0,19893-63878,Fluorouracil,Cytarabine hydrochloride,ACH-000555
19893,63878,Renal Cancer,ACHN,3.777777778,0,0,19893-63878,Fluorouracil,Cytarabine hydrochloride,ACH-000046
19893,63878,Renal Cancer,CAKI-1,7.111111111,0,1,19893-63878,Fluorouracil,Cytarabine hydrochloride,ACH-000433
19893,66847,Breast Cancer,BT-549,-5.888888889,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000288
19893,66847,Breast Cancer,HS 578T,-1.555555556,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000148
19893,66847,Breast Cancer,MCF7,1.888888889,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000019
19893,66847,Breast Cancer,MDA-MB-231,-3.888888889,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000768
19893,66847,Breast Cancer,MDA-MB-468,1.333333333,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000849
19893,66847,Breast Cancer,T-47D,7.222222222,0,1,19893-66847,Fluorouracil,Thalidomide,ACH-000147
19893,66847,CNS Cancer,SF-268,4,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000655
19893,66847,CNS Cancer,SF-295,8.333333333,0,1,19893-66847,Fluorouracil,Thalidomide,ACH-000376
19893,66847,CNS Cancer,U251,-3.666666667,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000232
19893,66847,Colon Cancer,HCT 116,3,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000971
19893,66847,Colon Cancer,HCT-15,0.777777778,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000997
19893,66847,Colon Cancer,KM12,2.666666667,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000969
19893,66847,Colon Cancer,SW-620,-1.777777778,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000651
19893,66847,Leukemia,HL-60(TB),-2.777777778,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000002
19893,66847,Leukemia,K-562,-1.222222222,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000551
19893,66847,Leukemia,RPMI-8226,2,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000817
19893,66847,Melanoma,LOX IMVI,-4.222222222,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000750
19893,66847,Melanoma,SK-MEL-2,-1.222222222,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-001190
19893,66847,Melanoma,SK-MEL-28,1,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000615
19893,66847,Melanoma,SK-MEL-5,-0.666666667,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000730
19893,66847,Melanoma,UACC-257,3.444444444,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000579
19893,66847,Melanoma,UACC-62,4,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000425
19893,66847,Non-Small Cell Lung Cancer,A549,-1.888888889,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000681
19893,66847,Non-Small Cell Lung Cancer,EKVX,-3.666666667,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000706
19893,66847,Non-Small Cell Lung Cancer,HOP-62,2.444444444,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000861
19893,66847,Non-Small Cell Lung Cancer,NCI-H23,2.888888889,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000900
19893,66847,Non-Small Cell Lung Cancer,NCI-H460,1.111111111,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000463
19893,66847,Non-Small Cell Lung Cancer,NCI-H522,-1.777777778,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000343
19893,66847,Ovarian Cancer,IGROV1,-2.111111111,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000966
19893,66847,Ovarian Cancer,OVCAR-3,2.555555556,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000001
19893,66847,Ovarian Cancer,OVCAR-4,-3.666666667,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000617
19893,66847,Ovarian Cancer,OVCAR-8,3.222222222,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000696
19893,66847,Ovarian Cancer,SK-OV-3,6,0,1,19893-66847,Fluorouracil,Thalidomide,ACH-000811
19893,66847,Prostate Cancer,PC-3,2.444444444,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000090
19893,66847,Renal Cancer,786-0,2,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000649
19893,66847,Renal Cancer,A-498,2.666666667,0,0,19893-66847,Fluorouracil,Thalidomide,ACH-000555
19893,66847,Renal Cancer,ACHN,5.666666667,0,1,19893-66847,Fluorouracil,Thalidomide,ACH-000046
19893,66847,Renal Cancer,CAKI-1,7.666666667,0,1,19893-66847,Fluorouracil,Thalidomide,ACH-000433
19893,67574,Breast Cancer,BT-549,2.555555556,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000288
19893,67574,Breast Cancer,HS 578T,2.555555556,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000148
19893,67574,Breast Cancer,MCF7,1.111111111,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000019
19893,67574,Breast Cancer,MDA-MB-231,-2,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000768
19893,67574,Breast Cancer,MDA-MB-468,0.222222222,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000849
19893,67574,Breast Cancer,T-47D,-1.222222222,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000147
19893,67574,CNS Cancer,SF-268,1.777777778,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000655
19893,67574,CNS Cancer,SF-295,-0.888888889,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000376
19893,67574,CNS Cancer,U251,-0.111111111,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000232
19893,67574,Colon Cancer,HCT 116,1.888888889,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000971
19893,67574,Colon Cancer,HCT-15,-0.666666667,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000997
19893,67574,Colon Cancer,KM12,-12.88888889,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000969
19893,67574,Colon Cancer,SW-620,-0.222222222,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000651
19893,67574,Leukemia,HL-60(TB),-2,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000002
19893,67574,Leukemia,K-562,2.555555556,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000551
19893,67574,Leukemia,RPMI-8226,-1.111111111,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000817
19893,67574,Melanoma,LOX IMVI,-2.111111111,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000750
19893,67574,Melanoma,SK-MEL-2,-5.888888889,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-001190
19893,67574,Melanoma,SK-MEL-28,1.666666667,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000615
19893,67574,Melanoma,SK-MEL-5,5.111111111,0,1,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000730
19893,67574,Melanoma,UACC-257,0.555555556,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000579
19893,67574,Melanoma,UACC-62,-1.444444444,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000425
19893,67574,Non-Small Cell Lung Cancer,A549,1.333333333,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000681
19893,67574,Non-Small Cell Lung Cancer,EKVX,-6.111111111,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000706
19893,67574,Non-Small Cell Lung Cancer,HOP-62,-3.777777778,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000861
19893,67574,Non-Small Cell Lung Cancer,NCI-H23,8.444444444,0,1,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000900
19893,67574,Non-Small Cell Lung Cancer,NCI-H460,-0.111111111,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000463
19893,67574,Non-Small Cell Lung Cancer,NCI-H522,1,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000343
19893,67574,Ovarian Cancer,IGROV1,-1.333333333,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000966
19893,67574,Ovarian Cancer,OVCAR-3,-0.555555556,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000001
19893,67574,Ovarian Cancer,OVCAR-4,0.111111111,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000617
19893,67574,Ovarian Cancer,OVCAR-8,1.888888889,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000696
19893,67574,Ovarian Cancer,SK-OV-3,-3.888888889,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000811
19893,67574,Prostate Cancer,PC-3,-0.444444444,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000090
19893,67574,Renal Cancer,786-0,2.444444444,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000649
19893,67574,Renal Cancer,A-498,1.666666667,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000555
19893,67574,Renal Cancer,ACHN,1.333333333,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000046
19893,67574,Renal Cancer,CAKI-1,-3.888888889,0,0,19893-67574,Fluorouracil,Vincristine sulfate,ACH-000433
19893,71423,Breast Cancer,BT-549,-5,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000288
19893,71423,Breast Cancer,HS 578T,-2.111111111,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000148
19893,71423,Breast Cancer,MCF7,-6.777777778,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000019
19893,71423,Breast Cancer,MDA-MB-231,-8.444444444,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000768
19893,71423,Breast Cancer,MDA-MB-468,-3.777777778,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000849
19893,71423,Breast Cancer,T-47D,-9.222222222,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000147
19893,71423,CNS Cancer,SF-268,-3.444444444,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000655
19893,71423,CNS Cancer,SF-295,-7.222222222,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000376
19893,71423,CNS Cancer,U251,-3.888888889,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000232
19893,71423,Colon Cancer,HCT 116,-2.222222222,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000971
19893,71423,Colon Cancer,HCT-15,0.666666667,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000997
19893,71423,Colon Cancer,KM12,-2.222222222,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000969
19893,71423,Colon Cancer,SW-620,-3.111111111,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000651
19893,71423,Leukemia,HL-60(TB),-14.66666667,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000002
19893,71423,Leukemia,K-562,-9,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000551
19893,71423,Leukemia,RPMI-8226,0.444444444,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000817
19893,71423,Melanoma,LOX IMVI,-3.777777778,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000750
19893,71423,Melanoma,SK-MEL-2,-0.222222222,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-001190
19893,71423,Melanoma,SK-MEL-28,-2.444444444,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000615
19893,71423,Melanoma,SK-MEL-5,-8.111111111,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000730
19893,71423,Melanoma,UACC-257,-4.333333333,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000579
19893,71423,Melanoma,UACC-62,-3.777777778,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000425
19893,71423,Non-Small Cell Lung Cancer,A549,1.333333333,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000681
19893,71423,Non-Small Cell Lung Cancer,EKVX,-8.666666667,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000706
19893,71423,Non-Small Cell Lung Cancer,HOP-62,-6.888888889,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000861
19893,71423,Non-Small Cell Lung Cancer,NCI-H23,-3,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000900
19893,71423,Non-Small Cell Lung Cancer,NCI-H460,-2.444444444,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000463
19893,71423,Non-Small Cell Lung Cancer,NCI-H522,-4.222222222,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000343
19893,71423,Ovarian Cancer,IGROV1,-3,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000966
19893,71423,Ovarian Cancer,OVCAR-3,-2.777777778,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000001
19893,71423,Ovarian Cancer,OVCAR-4,-1.333333333,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000617
19893,71423,Ovarian Cancer,OVCAR-8,-3.444444444,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000696
19893,71423,Ovarian Cancer,SK-OV-3,-0.888888889,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000811
19893,71423,Prostate Cancer,PC-3,-5.555555556,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000090
19893,71423,Renal Cancer,786-0,-1.111111111,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000649
19893,71423,Renal Cancer,A-498,-4.555555556,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000555
19893,71423,Renal Cancer,ACHN,-5.333333333,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000046
19893,71423,Renal Cancer,CAKI-1,-20.55555556,0,0,19893-71423,Fluorouracil,Megestrol acetate,ACH-000433
19893,82151,Breast Cancer,BT-549,-6.333333333,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000288
19893,82151,Breast Cancer,HS 578T,1,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000148
19893,82151,Breast Cancer,MCF7,-3.666666667,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000019
19893,82151,Breast Cancer,MDA-MB-231,-1.222222222,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000768
19893,82151,Breast Cancer,MDA-MB-468,-2.333333333,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000849
19893,82151,Breast Cancer,T-47D,-5.666666667,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000147
19893,82151,CNS Cancer,SF-268,-3.777777778,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000655
19893,82151,CNS Cancer,SF-295,-2.888888889,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000376
19893,82151,CNS Cancer,U251,-2.666666667,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000232
19893,82151,Colon Cancer,HCT 116,-2,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000971
19893,82151,Colon Cancer,HCT-15,-0.444444444,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000997
19893,82151,Colon Cancer,KM12,-3.444444444,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000969
19893,82151,Colon Cancer,SW-620,-4.222222222,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000651
19893,82151,Leukemia,HL-60(TB),-9.777777778,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000002
19893,82151,Leukemia,K-562,-5.555555556,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000551
19893,82151,Leukemia,RPMI-8226,-12,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000817
19893,82151,Melanoma,LOX IMVI,-4,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000750
19893,82151,Melanoma,SK-MEL-2,-3,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-001190
19893,82151,Melanoma,SK-MEL-28,-3.888888889,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000615
19893,82151,Melanoma,SK-MEL-5,-4.888888889,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000730
19893,82151,Melanoma,UACC-257,-5.666666667,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000579
19893,82151,Melanoma,UACC-62,-4.888888889,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000425
19893,82151,Non-Small Cell Lung Cancer,A549,0.777777778,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000681
19893,82151,Non-Small Cell Lung Cancer,EKVX,0.555555556,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000706
19893,82151,Non-Small Cell Lung Cancer,HOP-62,-3.555555556,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000861
19893,82151,Non-Small Cell Lung Cancer,NCI-H23,-7.777777778,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000900
19893,82151,Non-Small Cell Lung Cancer,NCI-H460,-3.222222222,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000463
19893,82151,Non-Small Cell Lung Cancer,NCI-H522,-6.777777778,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000343
19893,82151,Ovarian Cancer,IGROV1,-4.888888889,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000966
19893,82151,Ovarian Cancer,OVCAR-3,8.444444444,0,1,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000001
19893,82151,Ovarian Cancer,OVCAR-4,3,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000617
19893,82151,Ovarian Cancer,OVCAR-8,-2,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000696
19893,82151,Ovarian Cancer,SK-OV-3,2.555555556,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000811
19893,82151,Prostate Cancer,PC-3,-5.444444444,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000090
19893,82151,Renal Cancer,786-0,2.888888889,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000649
19893,82151,Renal Cancer,A-498,-4.222222222,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000555
19893,82151,Renal Cancer,ACHN,-6.111111111,0,0,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000046
19893,82151,Renal Cancer,CAKI-1,4.333333333,0,1,19893-82151,Fluorouracil,Daunorubicin hydrochloride,ACH-000433
19893,85998,Breast Cancer,BT-549,1.444444444,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000288
19893,85998,Breast Cancer,HS 578T,-0.111111111,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000148
19893,85998,Breast Cancer,MCF7,-1.222222222,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000019
19893,85998,Breast Cancer,MDA-MB-231,-4.888888889,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000768
19893,85998,Breast Cancer,MDA-MB-468,-0.444444444,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000849
19893,85998,Breast Cancer,T-47D,-2,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000147
19893,85998,CNS Cancer,SF-268,-1.222222222,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000655
19893,85998,CNS Cancer,SF-295,-1.222222222,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000376
19893,85998,CNS Cancer,U251,-2.555555556,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000232
19893,85998,Colon Cancer,HCT 116,-1.777777778,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000971
19893,85998,Colon Cancer,HCT-15,1.777777778,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000997
19893,85998,Colon Cancer,KM12,-17.22222222,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000969
19893,85998,Colon Cancer,SW-620,-2.222222222,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000651
19893,85998,Leukemia,HL-60(TB),-0.444444444,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000002
19893,85998,Leukemia,K-562,-4.555555556,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000551
19893,85998,Leukemia,RPMI-8226,3.888888889,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000817
19893,85998,Melanoma,LOX IMVI,-2,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000750
19893,85998,Melanoma,SK-MEL-2,-1.888888889,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-001190
19893,85998,Melanoma,SK-MEL-28,-1.444444444,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000615
19893,85998,Melanoma,SK-MEL-5,8.555555556,0,1,19893-85998,Fluorouracil,Streptozocin,ACH-000730
19893,85998,Melanoma,UACC-257,-5.333333333,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000579
19893,85998,Melanoma,UACC-62,1,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000425
19893,85998,Non-Small Cell Lung Cancer,A549,-0.777777778,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000681
19893,85998,Non-Small Cell Lung Cancer,EKVX,-7.888888889,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000706
19893,85998,Non-Small Cell Lung Cancer,HOP-62,-3,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000861
19893,85998,Non-Small Cell Lung Cancer,NCI-H23,3.333333333,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000900
19893,85998,Non-Small Cell Lung Cancer,NCI-H460,1.555555556,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000463
19893,85998,Non-Small Cell Lung Cancer,NCI-H522,-3.333333333,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000343
19893,85998,Ovarian Cancer,IGROV1,-0.333333333,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000966
19893,85998,Ovarian Cancer,OVCAR-3,-1.444444444,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000001
19893,85998,Ovarian Cancer,OVCAR-4,0,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000617
19893,85998,Ovarian Cancer,OVCAR-8,0.666666667,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000696
19893,85998,Ovarian Cancer,SK-OV-3,-1.111111111,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000811
19893,85998,Prostate Cancer,PC-3,0.555555556,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000090
19893,85998,Renal Cancer,786-0,-1.777777778,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000649
19893,85998,Renal Cancer,A-498,-1.444444444,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000555
19893,85998,Renal Cancer,ACHN,0.666666667,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000046
19893,85998,Renal Cancer,CAKI-1,-7.111111111,0,0,19893-85998,Fluorouracil,Streptozocin,ACH-000433
19893,92859,Breast Cancer,BT-549,0.666666667,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000288
19893,92859,Breast Cancer,HS 578T,-5.111111111,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000148
19893,92859,Breast Cancer,MCF7,6.444444444,0,1,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000019
19893,92859,Breast Cancer,MDA-MB-231,-4,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000768
19893,92859,Breast Cancer,MDA-MB-468,-3.111111111,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000849
19893,92859,Breast Cancer,T-47D,2.555555556,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000147
19893,92859,CNS Cancer,SF-268,0.111111111,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000655
19893,92859,CNS Cancer,SF-295,0.222222222,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000376
19893,92859,CNS Cancer,U251,-1.333333333,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000232
19893,92859,Colon Cancer,HCT 116,0.333333333,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000971
19893,92859,Colon Cancer,HCT-15,1.111111111,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000997
19893,92859,Colon Cancer,KM12,-13.55555556,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000969
19893,92859,Colon Cancer,SW-620,-1.111111111,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000651
19893,92859,Leukemia,HL-60(TB),-2.777777778,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000002
19893,92859,Leukemia,K-562,-6.333333333,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000551
19893,92859,Leukemia,RPMI-8226,1.222222222,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000817
19893,92859,Melanoma,SK-MEL-2,-1.666666667,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-001190
19893,92859,Melanoma,SK-MEL-28,-1.111111111,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000615
19893,92859,Melanoma,SK-MEL-5,6.555555556,0,1,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000730
19893,92859,Melanoma,UACC-257,-1.777777778,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000579
19893,92859,Melanoma,UACC-62,2.111111111,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000425
19893,92859,Non-Small Cell Lung Cancer,A549,0.888888889,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000681
19893,92859,Non-Small Cell Lung Cancer,EKVX,-7.666666667,0,0,19893-92859,Fluorouracil,Arsenic trioxide,ACH-000706
